Business Name,Phone,Website,Maps Link,Rating,Review Count,Category,Address,Business Age,Opening Hours,Latest Review,Status,Priority,Follow-up Date
Awadh marriage palace,,,https://www.google.com/maps/place/Awadh+marriage+palace/data=!4m7!3m6!1s0x396db33f569d8099:0x79b5561c0470943d!8m2!3d26.9356386!4d75.7314837!16s%2Fg%2F11bxb9qmcm!19sChIJmYCdVj-zbTkRPZRwBBxWtXk?authuser=0&hl=en&rclk=1,4.1,685,Banquet hall,Open,,· Closes 5 pm,,Not Called,None,
Om Shiv Marriage Garden,,,https://www.google.com/maps/place/Om+Shiv+Marriage+Garden/data=!4m7!3m6!1s0x396db33e278c0601:0x307cf7a7893efd96!8m2!3d26.9395482!4d75.7370818!16s%2Fg%2F11f123vvy9!19sChIJAQaMJz6zbTkRlv0-iaf3fDA?authuser=0&hl=en&rclk=1,3.9,207,Banquet hall,,,,,Not Called,None,
Eklavya Sports Shooting Academy,099294 63559,http://www.eklavyashooting.in/,https://www.google.com/maps/place/Eklavya+Sports+Shooting+Academy/data=!4m7!3m6!1s0x396db36caba2f4e1:0xd73847f0771e84d2!8m2!3d26.9364629!4d75.743183!16s%2Fg%2F11ckkx6gky!19sChIJ4fSiq2yzbTkR0oQed_BHONc?authuser=0&hl=en&rclk=1,4.7,269,Shooting range,Open,,· Closes 6:30 pm,,Not Called,None,
Mallika Marriage Garden,092145 98467,,https://www.google.com/maps/place/Mallika+Marriage+Garden/data=!4m7!3m6!1s0x396db374f91dec5b:0xe837ad566c9ff2f7!8m2!3d26.9351807!4d75.7570172!16s%2Fg%2F11bttd43m_!19sChIJW-wd-XSzbTkR9_KfbFatN-g?authuser=0&hl=en&rclk=1,3.8,174,Wedding venue,Open 24 hours,,,,Not Called,None,
Marothiya Paradise,080790 00061,,https://www.google.com/maps/place/Marothiya+Paradise/data=!4m7!3m6!1s0x396db3785bfe12cd:0x9ea70acec9327f62!8m2!3d26.9521697!4d75.7279457!16s%2Fg%2F11rssl4xfg!19sChIJzRL-W3izbTkRYn8yyc4Kp54?authuser=0&hl=en&rclk=1,4.2,56,Community center,,,,,Not Called,None,
Hanuman Vatika Marriage Garden,,,https://www.google.com/maps/place/Hanuman+Vatika+Marriage+Garden/data=!4m7!3m6!1s0x396db3119de7cafd:0xda42d6eeb5be9f22!8m2!3d26.943544!4d75.7459508!16s%2Fg%2F11bzx8n26z!19sChIJ_crnnRGzbTkRIp--te7WQto?authuser=0&hl=en&rclk=1,3.8,250,Wedding venue,,,,,Not Called,None,
Namo Events mangment company,070148 92003,,https://www.google.com/maps/place/Namo+Event%27s+mangment+company%27/data=!4m7!3m6!1s0x396c4d2e85535d65:0x31b8c4f2721d0cbe!8m2!3d26.9434382!4d75.7100618!16s%2Fg%2F11wqdk_h94!19sChIJZV1ThS5NbDkRvgwdcvLEuDE?authuser=0&hl=en&rclk=1,5.0,2,Event management company,Closed,,· Opens 9 am Sat,,Not Called,None,
Tummy Talks,086963 44888,,https://www.google.com/maps/place/Tummy+Talks/data=!4m7!3m6!1s0x396db353d057eb33:0xcedd2bc09f4290e5!8m2!3d26.9579308!4d75.7392603!16s%2Fg%2F11gsmv6k8g!19sChIJM-tX0FOzbTkR5ZBCn8Ar3c4?authuser=0&hl=en&rclk=1,4.3,381,Vegetarian,Open,,· Closes 11 pm,,Not Called,None,
Royal Rajasthan Band And Event,077408 47510,,https://www.google.com/maps/place/Royal+Rajasthan+Band+And+Event/data=!4m7!3m6!1s0x396db293536e86f9:0x4e083907f3428b8e!8m2!3d26.9743465!4d75.7412599!16s%2Fg%2F11t6jspj92!19sChIJ-YZuU5OybTkRjotC8wc5CE4?authuser=0&hl=en&rclk=1,4.9,9,Band,Open,,· Closes 9 pm,,Not Called,None,
Geet Mahal - Place Of Royal Weddings,080009 32229,,https://www.google.com/maps/place/Geet+Mahal+-+Place+Of+Royal+Weddings/data=!4m7!3m6!1s0x396dadda30a2b627:0x6c96d0b45bef968!8m2!3d27.0664158!4d75.750325!16s%2Fg%2F11fsvkr1by!19sChIJJ7aiMNqtbTkRaPm-RQttyQY?authuser=0&hl=en&rclk=1,4.3,298,Wedding venue,Open 24 hours,,,,Not Called,None,
Pavitra Studio - Best Photographer In Jaipur | Wedding photographer in Jaipur,092140 09333,http://www.pavitrastudio.com/,https://www.google.com/maps/place/Pavitra+Studio+-+Best+Photographer+In+Jaipur+%7C+Wedding+photographer+in+Jaipur/data=!4m7!3m6!1s0x396db374d9f28f85:0x9a6d45b26ccb7f28!8m2!3d26.9406448!4d75.7638431!16s%2Fg%2F11c3vn6vmg!19sChIJhY_y2XSzbTkRKH_LbLJFbZo?authuser=0&hl=en&rclk=1,4.7,82,Wedding photographer,Open,,· Closes 8 pm,,Not Called,None,
AdMediaX - Best Digital Marketing Agency In Jaipur,098879 64016,https://admediax.in/,https://www.google.com/maps/place/AdMediaX+-+Best+Digital+Marketing+Agency+In+Jaipur/data=!4m7!3m6!1s0x396db30c4223c5f3:0x30ae88cf61214260!8m2!3d26.9249116!4d75.7040629!16s%2Fg%2F11x8l09d6n!19sChIJ88UjQgyzbTkRYEIhYc-IrjA?authuser=0&hl=en&rclk=1,4.7,22,Advertising agency,Open,,· Closes 7 pm,,Not Called,None,
Banquet Halls in Vaishali Nagar,011 4014 0811,https://weddingz.in/banquet-halls/jaipur/vaishali-nagar/?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=LOC_Vaishali%20Nagar,https://www.google.com/maps/place/Banquet+Halls+in+Vaishali+Nagar/data=!4m7!3m6!1s0x396db5dc122dc747:0xfbc1c3704e6b6b41!8m2!3d26.9069156!4d75.719958!16s%2Fg%2F11lq38h951!19sChIJR8ctEty1bTkRQWtrTnDDwfs?authuser=0&hl=en&rclk=1,4.5,11,Banquet hall,Open,,· Closes 8 pm,,Not Called,None,
Aanand Niwas,,,https://www.google.com/maps/place/Aanand+Niwas/data=!4m7!3m6!1s0x396db3c9275f48e1:0x12f884285dea3ad6!8m2!3d26.945487!4d75.736021!16s%2Fg%2F11rss1d2qm!19sChIJ4UhfJ8mzbTkR1jrqXSiE-BI?authuser=0&hl=en&rclk=1,4.4,18,Wedding venue,,,,,Not Called,None,
DV Stadium,,,https://www.google.com/maps/place/DV+Stadium/data=!4m7!3m6!1s0x396db2fd2d6568d7:0x39adbdb4523a0d5a!8m2!3d26.9622917!4d75.7489072!16s%2Fg%2F11hcw4fdvw!19sChIJ12hlLf2ybTkRWg06UrS9rTk?authuser=0&hl=en&rclk=1,4.5,34,Stadium,,,,,Not Called,None,
Shree ram vatika marriage garden,,,https://www.google.com/maps/place/Shree+ram+vatika+marriage+garden/data=!4m7!3m6!1s0x396db3f2d14fe091:0x5819a2f7e79ecd8!8m2!3d26.9269482!4d75.7838671!16s%2Fg%2F11c0pr_h47!19sChIJkeBP0fKzbTkR2Ox5fi-agQU?authuser=0&hl=en&rclk=1,4.2,155,Wedding venue,,,,,Not Called,None,
"Hotel Isha Niwas , party venue, Kalwad road, jhotwara, jaipur",090242 50622,,"https://www.google.com/maps/place/Hotel+Isha+Niwas+,+party+venue,+Kalwad+road,+jhotwara,+jaipur/data=!4m7!3m6!1s0x396c4d940b569f9f:0x51ff5d0ffba32ef3!8m2!3d26.9508616!4d75.7128235!16s%2Fg%2F11gz8vc1_9!19sChIJn59WC5RNbDkR8y6j-w9d_1E?authuser=0&hl=en&rclk=1",4.6,176,Hotel,,,,,Not Called,None,
DJP Dance & Events,,,https://www.google.com/maps/place/DJP+Dance+%26+Events/data=!4m7!3m6!1s0x396db500398fb6b5:0xdf745a433ae17daa!8m2!3d26.8490841!4d75.764198!16s%2Fg%2F11x2qrq81h!19sChIJtbaPOQC1bTkRqn3hOkNadN8?authuser=0&hl=en&rclk=1,4.9,19,Event management company,Open 24 hours,,,,Not Called,None,
The Thar Brothers – Sufi & Live Wedding Band Jaipur,086194 84941,http://www.tharbrothersband.com/,https://www.google.com/maps/place/The+Thar+Brothers+%E2%80%93+Sufi+%26+Live+Wedding+Band+Jaipur/data=!4m7!3m6!1s0x396db33931c68647:0xd7f714ff45f198ed!8m2!3d26.9545574!4d75.7438178!16s%2Fg%2F11mr_hkfp1!19sChIJR4bGMTmzbTkR7ZjxRf8U99c?authuser=0&hl=en&rclk=1,4.9,58,Musical Band and Orchestra,,,,,Not Called,None,
Azora Venture Pvt. Ltd.,,https://www.azoraventure.com/,https://www.google.com/maps/place/Azora+Venture+Pvt.+Ltd./data=!4m7!3m6!1s0x396db566b8701721:0x6cc0c9d1bbc55b11!8m2!3d26.8521792!4d75.755451!16s%2Fg%2F11nbh3s7ys!19sChIJIRdwuGa1bTkREVvFu9HJwGw?authuser=0&hl=en&rclk=1,5.0,8,Event management company,Open,,· Closes 7 pm,,Not Called,None,
Jeet Dance Institute & Events,063771 56551,https://www.instagram.com/jeet_dance_institute_25?igsh=MW5tNng0cHY1Z2ttdg==,https://www.google.com/maps/place/Jeet+Dance+Institute+%26+Events/data=!4m7!3m6!1s0x396db572010938f9:0x6fd5b02afebfc71c!8m2!3d26.8493782!4d75.7534764!16s%2Fg%2F11h912jtkz!19sChIJ-TgJAXK1bTkRHMe__iqw1W8?authuser=0&hl=en&rclk=1,5.0,37,Dance school,Open,,· Closes 10 pm,,Not Called,None,
Friends Forever Cafe,080057 96780,https://youtube.com/@houseofmovementdancestudio288,https://www.google.com/maps/place/Friends+Forever+Cafe/data=!4m7!3m6!1s0x396db5e8e3afbd13:0xd540adda3f232159!8m2!3d26.8503801!4d75.7610501!16s%2Fg%2F11qmrzjngm!19sChIJE72v4-i1bTkRWSEjP9qtQNU?authuser=0&hl=en&rclk=1,4.8,15,Art studio,Open,,· Closes 11:30 pm,,Not Called,None,
Raj Ratan Marriage Garden,093149 80877,,https://www.google.com/maps/place/Raj+Ratan+Marriage+Garden/data=!4m7!3m6!1s0x396db5a0c5e510ef:0x6c36916db2e7def5!8m2!3d26.8510072!4d75.7613412!16s%2Fg%2F1tcxy6r8!19sChIJ7xDlxaC1bTkR9d7nsm2RNmw?authuser=0&hl=en&rclk=1,4.2,444,Wedding venue,Open,,· Closes 8:30 pm,,Not Called,None,
Hotel Shanti Palace Jaipur,080 6548 8300,https://www.shantihotelpalace.in/,https://www.google.com/maps/place/Hotel+Shanti+Palace+Jaipur/data=!4m7!3m6!1s0x396db3a762f19ab3:0x1dcbb5845411c41!8m2!3d26.9545943!4d75.7455944!16s%2Fg%2F11n56pt9sw!19sChIJs5rxYqezbTkRQRxBRVi73AE?authuser=0&hl=en&rclk=1,4.7,3,Hotel,,,,,Not Called,None,
N G Tent House & Event,070143 11156,,https://www.google.com/maps/place/N+G+Tent+House+%26+Event/data=!4m7!3m6!1s0x396db5ee1386f529:0xfa38d1f2ba62082d!8m2!3d26.8387546!4d75.7600035!16s%2Fg%2F11twfmp8hm!19sChIJKfWGE-61bTkRLQhiuvLROPo?authuser=0&hl=en&rclk=1,4.5,8,Event planner,Open,,· Closes 9 pm,,Not Called,None,
Hotel US Group,070146 82856,http://www.hotelusgroup.com/,https://www.google.com/maps/place/Hotel+US+Group/data=!4m10!3m9!1s0x396db3fd9022d539:0xef38405b3b640e07!5m2!4m1!1i2!8m2!3d26.9348003!4d75.7305226!16s%2Fg%2F11x1vr4x00!19sChIJOdUikP2zbTkRBw5kO1tAOO8?authuser=0&hl=en&rclk=1,4.9,169,Hotel,,,,,Not Called,None,
Club Biba Jaipur,089491 20867,"https://wa.me/918949120867?text=Hi,%20I%20want%20to%20know%20more",https://www.google.com/maps/place/Club+Biba+Jaipur/data=!4m7!3m6!1s0x396db3ca758f933f:0x689ff300e569ed81!8m2!3d26.9413037!4d75.7711245!16s%2Fg%2F11vkg519t1!19sChIJP5OPdcqzbTkRge1p5QDzn2g?authuser=0&hl=en&rclk=1,3.9,40,Club,Open,,· Closes 11 pm,,Not Called,None,
R S Tower,,,https://www.google.com/maps/place/R+S+Tower/data=!4m7!3m6!1s0x396c4d280e288c33:0x8e5e912c4944a4b9!8m2!3d26.950871!4d75.705407!16s%2Fg%2F11n5r_hbm9!19sChIJM4woDihNbDkRuaRESSyRXo4?authuser=0&hl=en&rclk=1,4.2,27,Market,Open now,,,,Not Called,None,
Janak Nandani Marriage Garden,070736 12971,,https://www.google.com/maps/place/Janak+Nandani+Marriage+Garden/data=!4m7!3m6!1s0x396db317d93e335f:0x944ec6eb7f9a9710!8m2!3d26.94544!4d75.7372853!16s%2Fg%2F1hm4rctdr!19sChIJXzM-2RezbTkREJeaf-vGTpQ?authuser=0&hl=en&rclk=1,3.9,196,Wedding venue,,,,,Not Called,None,
Maharaja India Tours and Events,096499 70001,http://www.maharajaindiatours.com/,https://www.google.com/maps/place/Maharaja+India+Tours+and+Events/data=!4m7!3m6!1s0x396db31f4bb9e183:0x4efae6fb64d4a927!8m2!3d26.9610872!4d75.7219676!16s%2Fg%2F11h_3zs_zn!19sChIJg-G5Sx-zbTkRJ6nUZPvm-k4?authuser=0&hl=en&rclk=1,4.8,10,Tour operator,Open,,· Closes 6 pm,,Not Called,None,
Teddy Club Jaipur,091999 99963,http://www.clubteddy.in/,https://www.google.com/maps/place/Teddy+Club+Jaipur/data=!4m7!3m6!1s0x396db50b10c3a1ef:0x8267bb05560cee1b!8m2!3d26.8913653!4d75.773307!16s%2Fg%2F11lw37_2w2!19sChIJ76HDEAu1bTkRG-4MVgW7Z4I?authuser=0&hl=en&rclk=1,4.5,716,Disco club,Open,,· Closes 1 am,,Not Called,None,
Any Time Dance & Events company,088246 90832,,https://www.google.com/maps/place/Any+Time+Dance+%26+Events+company/data=!4m7!3m6!1s0x396db3106da0bae3:0x5011e855c963309b!8m2!3d26.9701467!4d75.7237899!16s%2Fg%2F11t7k2shmx!19sChIJ47qgbRCzbTkRmzBjyVXoEVA?authuser=0&hl=en&rclk=1,4.9,34,Dance school,,,,,Not Called,None,
Top 1 balloon decoration | Haldi and Mehndi Decoration in Jaipur | Balloon Decoration in Jaipur,,https://www.top1balloondecoration.com/,https://www.google.com/maps/place/Top+1+balloon+decoration+%7C+Haldi+and+Mehndi+Decoration+in+Jaipur+%7C+Balloon+Decoration+in+Jaipur/data=!4m7!3m6!1s0x396db3239caebfff:0xa019439af898440d!8m2!3d26.9545943!4d75.7455944!16s%2Fg%2F11nr8tgm2p!19sChIJ_7-unCOzbTkRDUSY-JpDGaA?authuser=0&hl=en&rclk=1,5.0,5,Balloon artist,Open 24 hours,,,,Not Called,None,
Abhinandan Samudayik Kendra Shubhash Nagar,,,https://www.google.com/maps/place/Abhinandan+Samudayik+Kendra+Shubhash+Nagar/data=!4m7!3m6!1s0x396db3e8afc27409:0xad6833b2fd38372d!8m2!3d26.9366779!4d75.7945956!16s%2Fg%2F11ckqs1qf8!19sChIJCXTCr-izbTkRLTc4_bIzaK0?authuser=0&hl=en&rclk=1,4.1,815,Wedding venue,Open 24 hours,,,,Not Called,None,
Amazing Dance Group(ADG),093146 40515,,https://www.google.com/maps/place/Amazing+Dance+Group%28ADG%29/data=!4m7!3m6!1s0x396db31c138178f5:0xcb46b5cd6d07889d!8m2!3d26.9549004!4d75.7440983!16s%2Fg%2F11dyzkjq4b!19sChIJ9XiBExyzbTkRnYgHbc21Rss?authuser=0&hl=en&rclk=1,4.4,13,Dance hall,Open,,· Closes 9:15 pm,,Not Called,None,
Pink Heaven Waterpark and Resort,,,https://www.google.com/maps/place/Pink+Heaven+Waterpark+and+Resort/data=!4m7!3m6!1s0x396c4db461796a99:0x488df2220464558f!8m2!3d26.9685831!4d75.6519277!16s%2Fg%2F11sskjbc7y!19sChIJmWp5YbRNbDkRj1VkBCLyjUg?authuser=0&hl=en&rclk=1,4.6,481,Water park,Open,,· Closes 6 pm,,Not Called,None,
G S Tower,,,https://www.google.com/maps/place/G+S+Tower/data=!4m7!3m6!1s0x396db30db8147871:0x334b5bbffb71cb75!8m2!3d26.9455712!4d75.7349281!16s%2Fg%2F11lm2d3r6h!19sChIJcXgUuA2zbTkRdctx-79bSzM?authuser=0&hl=en&rclk=1,3.8,10,Community center,,,,,Not Called,None,
Hem Vatika Marriage Garden,,,https://www.google.com/maps/place/Hem+Vatika+Marriage+Garden/data=!4m7!3m6!1s0x396db3184fdb6e95:0xe1dc56fdb56414e7!8m2!3d26.9466837!4d75.7289593!16s%2Fg%2F11b7q0nvz8!19sChIJlW7bTxizbTkR5xRktf1W3OE?authuser=0&hl=en&rclk=1,4.1,224,Event venue,,,,,Not Called,None,
Balgram Day Care Center,063782 44639,,https://www.google.com/maps/place/Balgram+Day+Care+Center/data=!4m7!3m6!1s0x396db3a38f44c089:0xf210935765a763f8!8m2!3d26.943579!4d75.7420481!16s%2Fg%2F11fkqh4zp8!19sChIJicBEj6OzbTkR-GOnZVeTEPI?authuser=0&hl=en&rclk=1,5.0,34,Day care center,Open,,· Closes 8 pm,,Not Called,None,
Balawheels And Events,093145 02373,http://balawheels.com/,https://www.google.com/maps/place/Balawheels+And+Events/data=!4m7!3m6!1s0x396db3231b10c301:0x407ed055dc1c6a5e!8m2!3d26.9490551!4d75.7337498!16s%2Fg%2F11rhvvm696!19sChIJAcMQGyOzbTkRXmoc3FXQfkA?authuser=0&hl=en&rclk=1,2.6,10,Car rental agency,Open,,· Closes 7:30 pm,,Not Called,None,
Trophy Awards Gallery,097833 03262,,https://www.google.com/maps/place/Trophy+Awards+Gallery/data=!4m7!3m6!1s0x396db34f7012f7e1:0xed054418a435270d!8m2!3d26.947001!4d75.732572!16s%2Fg%2F11f9_z97n5!19sChIJ4fcScE-zbTkRDSc1pBhEBe0?authuser=0&hl=en&rclk=1,4.8,155,Trophy shop,Open,,· Closes 8 pm,,Not Called,None,
MAHATMA JYOTIBA PHOOLE (RETAIL SHOP) (Applicant Effected from New Jhotwara ROB),,,https://www.google.com/maps/place/MAHATMA+JYOTIBA+PHOOLE+%28RETAIL+SHOP%29+%28Applicant+Effected+from+New+Jhotwara+ROB%29/data=!4m7!3m6!1s0x396db368aaa387c3:0x3753eafe0207b87!8m2!3d26.9549602!4d75.7479855!16s%2Fg%2F11t16rb00p!19sChIJw4ejqmizbTkRh3sg4K8-dQM?authuser=0&hl=en&rclk=1,3.4,7,Community center,,,,,Not Called,None,
Kanishka decoration & Event planner,096020 29184,https://www.instagram.com/kanishkadecoration?igsh=eTRxcjAyYXlsNGtm,https://www.google.com/maps/place/Kanishka+decoration+%26+Event+planner/data=!4m7!3m6!1s0x396db392ef8f3e39:0x7fcab02755eca0fe!8m2!3d26.971555!4d75.742584!16s%2Fg%2F11y4492j17!19sChIJOT6P75KzbTkR_qDsVSewyn8?authuser=0&hl=en&rclk=1,4.9,23,Event management company,Open 24 hours,,·,,Not Called,None,
Bandhan Decoration Dj & Events,077938 17759,,https://www.google.com/maps/place/Bandhan+Decoration+Dj+%26+Events/data=!4m7!3m6!1s0x396db3002394ba37:0xbdea60f4a1f76934!8m2!3d26.9360664!4d75.7619141!16s%2Fg%2F11w9pxwy3g!19sChIJN7qUIwCzbTkRNGn3ofRg6r0?authuser=0&hl=en&rclk=1,5.0,14,Event management company,Open now,,,,Not Called,None,
New Deepaz Event Organiser,,,https://www.google.com/maps/place/New+Deepaz+Event+Organiser/data=!4m7!3m6!1s0x396db3f77b1b48ed:0x627a6b039a5a4a1e!8m2!3d26.9631035!4d75.7252119!16s%2Fg%2F11qh63xxr4!19sChIJ7Ugbe_ezbTkRHkpamgNremI?authuser=0&hl=en&rclk=1,5.0,7,Event management company,Open,,· Closes 10 pm,,Not Called,None,
Arsh events,095889 59995,https://instagram.com/arshevents22?igshid=ZDdkNTZiNTM=,https://www.google.com/maps/place/Arsh+event%27s/data=!4m7!3m6!1s0x396db3860fbf3f61:0x759160ae66545ac2!8m2!3d26.94961!4d75.7351823!16s%2Fg%2F11j_0n08c2!19sChIJYT-_D4azbTkRwlpUZq5gkXU?authuser=0&hl=en&rclk=1,5.0,3,Event management company,Open 24 hours,,·,,Not Called,None,
The Desert Gypsy Group,,https://www.gypsygroups.in/,https://www.google.com/maps/place/The+Desert+Gypsy+Group/data=!4m7!3m6!1s0x396db3d18a734567:0x40104df96128811!8m2!3d26.9608268!4d75.7385543!16s%2Fg%2F11ypkz33b3!19sChIJZ0VzitGzbTkREYgSlt8EAQQ?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Open 24 hours,,,,Not Called,None,
Creative concepts entertainment,,,https://www.google.com/maps/place/Creative+concepts+entertainment/data=!4m7!3m6!1s0x396db3667cdab78f:0xc4baee8f88039218!8m2!3d26.9438557!4d75.7475341!16s%2Fg%2F11xm0gsqm6!19sChIJj7fafGazbTkRGJIDiI_uusQ?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Shree Shyam Events & Management,,,https://www.google.com/maps/place/Shree+Shyam+Events+%26+Management/data=!4m7!3m6!1s0x396db5a3f8b1ba01:0x8163295e0bbaa4f8!8m2!3d26.8466734!4d75.752022!16s%2Fg%2F11njf0ckx8!19sChIJAbqx-KO1bTkR-KS6C14pY4E?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Open,,· Closes 9 pm,,Not Called,None,
Lakhadatar tent House⛺🎪,098294 59692,,https://www.google.com/maps/place/Lakhadatar+tent+House%E2%9B%BA%F0%9F%8E%AA/data=!4m7!3m6!1s0x396db30002b42a5d:0x70a67f9529f6f581!8m2!3d26.943772!4d75.7372559!16s%2Fg%2F11v_91ycv4!19sChIJXSq0AgCzbTkRgfX2KZV_pnA?authuser=0&hl=en&rclk=1,5.0,9,Event management company,Open 24 hours,,,,Not Called,None,
Paras Central Academy,,http://www.demo.com/,https://www.google.com/maps/place/Paras+Central+Academy/data=!4m7!3m6!1s0x396db3b4c14abbbb:0x2908ad75f5db6a3e!8m2!3d26.9439323!4d75.760951!16s%2Fg%2F11g2xqmck9!19sChIJu7tKwbSzbTkRPmrb9XWtCCk?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Closed,,,,Not Called,None,
MD EVENTS- Best Event Management Company in Jaipur,098287 06730,https://www.instagram.com/mdeventjpr/,https://www.google.com/maps/place/MD+EVENTS-+Best+Event+Management+Company+in+Jaipur/data=!4m7!3m6!1s0x396db19d82baedef:0x4e077c9354bc405!8m2!3d26.938399!4d75.8449369!16s%2Fg%2F11yqd57244!19sChIJ7-26gp2xbTkRBcRLNcl34AQ?authuser=0&hl=en&rclk=1,5.0,3,Event planner,Open 24 hours,,·,,Not Called,None,
Shaadi Platform | Wedding planner in Jaipur,099908 63337,https://shaadiplatform.com/,https://www.google.com/maps/place/Shaadi+Platform+%7C+Wedding+planner+in+Jaipur/data=!4m7!3m6!1s0x396db3ae230510cb:0x7f1550eff031e2ca!8m2!3d26.9487174!4d75.7180121!16s%2Fg%2F11z01rh6wb!19sChIJyxAFI66zbTkRyuIx8O9QFX8?authuser=0&hl=en&rclk=1,,,Wedding planner,Open,,"Vaishno Residency, Plot No -C-90, Hatoj - Kalwar - Jaipur Rd",,Not Called,None,
Event Empire - Wedding Event Planner in Jaipur | Event Management & Designing company,095210 83174,https://eventempire.in/,https://www.google.com/maps/place/Event+Empire+-+Wedding+Event+Planner+in+Jaipur+%7C+Event+Management+%26+Designing+company/data=!4m7!3m6!1s0x396db5c88ffe9dff:0x933d26f33e73b882!8m2!3d26.8557194!4d75.7640194!16s%2Fg%2F11sjcdwcfg!19sChIJ_53-j8i1bTkRgrhzPvMmPZM?authuser=0&hl=en&rclk=1,5.0,3,Event management company,Open,,·,,Not Called,None,
Priyankas Event,077377 22486,http://priyankasevent.com/,https://www.google.com/maps/place/Priyanka%27s+Event/data=!4m7!3m6!1s0x396db343ae5b70db:0xb0646a1f187d770e!8m2!3d26.9271255!4d75.7327405!16s%2Fg%2F11jxp9vxtm!19sChIJ23BbrkOzbTkRDnd9GB9qZLA?authuser=0&hl=en&rclk=1,4.3,23,Wedding planner,Open now,,·,,Not Called,None,
Tscjaipur,,,https://www.google.com/maps/place/Tscjaipur/data=!4m7!3m6!1s0x396db5da6fd97803:0xe394deb03ccb1c51!8m2!3d26.850599!4d75.7637669!16s%2Fg%2F11zc2xhqw6!19sChIJA3jZb9q1bTkRURzLPLDelOM?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Open,,· Closes 10 pm,,Not Called,None,
Infinity Event & Entertainment,095717 87575,http://theinfinityevent.org/,https://www.google.com/maps/place/Infinity+Event+%26+Entertainment/data=!4m7!3m6!1s0x396db5e4dde96217:0x301260d95ae5c379!8m2!3d26.8451311!4d75.7537458!16s%2Fg%2F11vst66kt2!19sChIJF2Lp3eS1bTkRecPlWtlgEjA?authuser=0&hl=en&rclk=1,5.0,6,Event management company,Open,,·,,Not Called,None,
Suresh Electrical and Genrators,,,https://www.google.com/maps/place/Suresh+Electrical+and+Genrators/data=!4m7!3m6!1s0x396db50035724343:0x30d6781fa107e0d1!8m2!3d26.846284!4d75.7578182!16s%2Fg%2F11z237mhgt!19sChIJQ0NyNQC1bTkR0eAHoR941jA?authuser=0&hl=en&rclk=1,5.0,1,Event planner,,,,,Not Called,None,
Shree Krishna Events & Hospitality,098879 05763,https://instagram.com/shreekrishnaevents2023?utm_source=qr&igshid=MzNlNGNkZWQ4Mg==,https://www.google.com/maps/place/Shree+Krishna+Events+%26+Hospitality/data=!4m7!3m6!1s0x396db3b991ccf0ad:0x9745af6bd96572d5!8m2!3d26.9679019!4d75.7441219!16s%2Fg%2F11sv14l_jp!19sChIJrfDMkbmzbTkR1XJl2WuvRZc?authuser=0&hl=en&rclk=1,,,Event management company,,,,,Not Called,None,
Shree sawariya events,086196 24206,,https://www.google.com/maps/place/Shree+sawariya+events/data=!4m7!3m6!1s0x396db5c5e2bc0541:0xe9ccf66eed444998!8m2!3d26.8504593!4d75.7627702!16s%2Fg%2F11z6tjgr89!19sChIJQQW84sW1bTkRmElE7W72zOk?authuser=0&hl=en&rclk=1,,,Event planner,Open,,· Closes 8 am Sat,,Not Called,None,
Mahidecor | Event Planner In Jaipur,,,https://www.google.com/maps/place/Mahidecor+%7C+Event+Planner+In+Jaipur/data=!4m7!3m6!1s0x396db520566133fd:0x4447176c8c8722b3!8m2!3d26.8415612!4d75.7493652!16s%2Fg%2F11zbk95s5p!19sChIJ_TNhViC1bTkRsyKHjGwXR0Q?authuser=0&hl=en&rclk=1,5.0,2,Event management company,Open,,· Closes 10 pm,,Not Called,None,
Mahisevent & fashion studio private limited,098294 91629,,https://www.google.com/maps/place/Mahisevent+%26+fashion+studio+private+limited/data=!4m7!3m6!1s0x396db50033619c01:0xa49f18858ce8625d!8m2!3d26.8677198!4d75.7576083!16s%2Fg%2F11vq_mks_9!19sChIJAZxhMwC1bTkRXWLojIUYn6Q?authuser=0&hl=en&rclk=1,5.0,82,Event planner,Open 24 hours,,,,Not Called,None,
The Auraa Atelier,,,https://www.google.com/maps/place/The+Auraa+Atelier/data=!4m7!3m6!1s0x396db581d3d10085:0x658458d2361226f9!8m2!3d26.8538152!4d75.767037!16s%2Fg%2F11z9hyv3j3!19sChIJhQDR04G1bTkR-SYSNtJYhGU?authuser=0&hl=en&rclk=1,5.0,16,Event management company,Open,,· Closes 7 pm,,Not Called,None,
Balloon house jaipur,,https://balloonhousejaipur.in/,https://www.google.com/maps/place/Balloon+house+jaipur/data=!4m7!3m6!1s0x396db35192a4c68b:0xd434fc60651437b9!8m2!3d26.8703951!4d75.7530723!16s%2Fg%2F11myltn4lp!19sChIJi8akklGzbTkRuTcUZWD8NNQ?authuser=0&hl=en&rclk=1,5.0,31,Event planner,,,Open 24 hours,,Not Called,None,
